2592,348674
8068,371442
9503,325892
9040,303360
7598,392440
2901,280583
6010,389614
3127,298721
3142,348677
9743,308704
3341,329697
7894,345888
3390,376386
9476,393961
3440,381043
3463,320413
3475,346658
6781,411632
9613,255746
3520,352342
8610,295011
10443,407575
7530,415892
5171,463906
10149,348656
5527,430682
4224,411978
11019,400221
4376,394918
6719,253297
537,449176
7476,457854
9283,343110
4565,457262
4643,468292
15,109445
5446,169881
911,212721
11041,212846
4804,244001
1251,285843
1275,250643
7664,229526
1494,308361
1496,161491
1604,193523
1626,277685
1712,296941
6702,290300
1809,262788
413,261023
605,306819
7363,326441
2164,180685
2257,333287
6565,283596
7555,268854
6667,243442
5358,257087
10216,413011
3270,408620
3283,414719
8790,315252
5671,348896
10953,333953
10126,353406
4042,381507
165,354912
8561,301551
9370,157824
6685,473277
6791,475375
10749,391872
4349,442896
6060,497984
8920,345935
10707,499155
4569,452221
6891,437042
9863,481432
10594,485162
4981,503752
874,168530
5111,259761
1180,215211
1341,288581
1375,160704
1603,264553
1639,328032
6592,294993
7355,218670
1884,171648
5129,279254
567,274479
5623,361931
2234,339350
2387,346755
6220,331190
9873,237200
10808,364387
2760,365183
5420,333669
4993,296370
6990,385581
3073,337674
3146,361069
3412,249703
6285,294463
8809,412511
10142,338689
3752,367147
7014,409366
3795,343809
8163,346034
3843,411013
3910,255898
6761,224330
10299,419372
9529,450975
6307,472553
9947,250950
6768,278258
6770,493103
11035,527980
7973,430508
645,76617
8991,218329
851,224950
5045,152790
1067,208284
1129,244772
1172,204436
5408,306963
1311,250538
5815,278334
47,99861
5582,290555
7611,326536
1720,314559
5413,332662
8132,233734
1969,283350
2130,332839
2144,334298
10764,212640
8098,197624
7722,177358
2678,330770
2865,374609
9874,376651
6428,394223
612,408537
3438,259695
3780,408435
521,353070
10318,220443
3911,444707
7499,398920
7395,413300
4431,453204
10016,341182
11028,482694
4570,264402
7479,457847
4645,500664
9789,437294
9210,368065
8041,496320
9156,421883
10327,539434
10941,471254
10416,473311
573,132232
6422,160085
830,238478
242,130150
951,203715
5881,252143
1039,250577
1093,253306
1377,234567
9012,242458
1414,290802
1540,320001
7787,325205
5085,289720
1758,330544
1996,122369
2168,342657
9467,357441
2243,334328
8091,363890
8095,320412
8442,367882
6632,310972
4788,323675
2747,380808
2842,291264
11061,410649
3240,362155
3366,326285
5422,345918
7742,374205
9696,217667
3626,356500
9697,437372
6355,382597
7383,331392
9526,345906
3966,398181
6347,368051
5515,440143
5793,412103
4137,426272
5173,422114
4253,457917
4366,468123
4444,493922
6111,496313
6117,209419
7253,478187
10937,470432
5936,532374
7964,374954
7969,426558
6211,540556
213,142061
660,146203
678,156236
832,197033
881,156965
892,164328
950,214418
7426,250651
266,98566
1176,239571
10874,315360
10806,259358
9133,298396
1706,262009
1921,277582
6165,191820
7361,298609
5133,303903
5734,273197
5890,214910
7847,254172
2326,318914
2416,289174
5351,356486
2608,330348
6988,364088
7411,245917
6358,344854
10700,184710
7758,385962
5632,339792
3225,339419
10430,352917
3441,311764
3569,264418
3574,382125
3590,362141
10371,428950
3923,376391
3968,404518
4949,335360
4199,428601
8233,459667
7532,469110
8523,410319
4342,470640
7173,420950
7161,483755
4486,461992
6401,453976
5648,508933
6330,500879
10005,251197
10383,506064
4567,360648
4655,473348
7985,375804
4690,464742
9782,425505
8673,533743
9307,351777
4828,200462
935,209403
6466,235260
1019,173192
27,82702
5744,241261
1182,252102
11040,208286
5283,256092
1225,249266
6228,289416
5814,262088
5286,289728
4857,297556
6038,293461
1479,227800
1480,194537
1509,278677
10343,316183
1836,253315
7609,263913
10282,174350
1887,277237
1941,182560
2075,352173
10633,238398
8722,198200
6354,292739
2277,324253
9497,313653
2396,352197
8703,332179
5966,372981
9341,224885
10188,379873
2683,160075
2702,359549
10602,384205
5877,387054
6420,376716
2943,377150
8356,348955
7343,378607
158,310307
8370,417056
3658,372754
7009,415725
3826,256476
3841,378108
7524,402223
3917,347382
3949,329255
4124,390343
10377,470899
6789,449927
8244,423949
8839,442154
10307,400931
564,446354
9652,473330
9681,428168
9716,464858
5852,502616
4566,463593
7639,381237
5438,293271
9671,207263
1292,230836
1306,253272
1427,156277
7743,313074
5301,259072
7688,338107
1946,348892
4888,277217
2063,267815
8916,302349
5889,257117
6219,331836
6542,368239
2473,191731
2477,347201
8572,285307
4805,392891
2834,324271
3008,359641
3052,330070
6997,310442
3381,340684
9167,396744
3530,356324
3544,324849
3880,405050
4104,389627
10454,323774
10220,324051
6396,353859
7159,477331
442,463612
10796,428756
5653,397567
5909,392795
8652,457848
8653,404782
7649,483980
9126,415311
10618,466438
7915,518764
5869,468735
8160,505626
10276,365810
10056,501987
774,214100
813,201749
819,209282
987,168742
256,252680
31,118340
9386,302496
1570,256591
6072,314327
5832,262436
10333,247218
5601,340230
7169,274483
6626,257568
6926,353148
2392,353285
2514,351145
7150,277528
7367,363264
8349,205943
2680,364433
7369,298032
2923,293413
3021,316268
9048,340224
8357,228496
3069,351339
3104,404117
8363,377452
3207,338544
5148,299969
11007,309929
10436,421111
5152,262841
3560,393658
3637,393079
10475,400014
523,401484
3862,390744
3925,413762
11101,381054
4122,451955
10699,391901
4175,430354
4183,431572
8843,334354
8640,344494
10983,465028
4372,444431
5795,347111
5065,399366
5431,458737
9374,376528
7756,237447
970,211078
590,250658
1062,211052
5276,126172
64,100042
1363,212756
1617,271724
1657,296095
8198,182228
1756,337101
1832,190868
9107,290556
10509,270842
2228,314388
2258,285844
8489,317953
8739,317198
5029,378137
2863,359871
7486,147367
9659,344030
3014,392817
3333,368993
6853,382474
5030,444513
3762,255635
3764,351863
3813,284457
6047,428398
9675,453596
6049,373838
9308,430423
10677,387999
3976,352202
9629,360592
3997,419192
7386,434758
4134,358511
10172,268825
4270,444397
5206,394537
10387,445778
4432,479829
4446,483306
4459,462883
10723,241428
8905,388088
7751,399360
9890,214140
7305,167668
4560,502164
4582,439988
4593,311054
10886,339455
9579,488083
9852,489994
9588,504198
6151,466961
10340,541564
10288,491766
8188,396321
9273,199687
295,174772
728,154282
6342,259233
1115,189277
5610,295315
1243,301566
6814,295087
5611,307087
8730,230274
5296,304357
8433,322766
5307,331446
8435,179966
8093,212494
2435,299511
2566,315055
2818,327536
6993,400411
6773,389425
3581,397837
3650,271826
3674,364379
7130,327253
10571,369363
4208,455656
6943,337556
8834,288899
10410,256277
10075,459591
4301,413362
7995,452109
11075,393520
7401,467405
10133,436827
10988,408846
8574,469876
10250,502422
172,64682
10350,173914
5271,249660
1059,252200
1119,174314
8599,255692
5083,290999
1592,241554
6676,241553
5703,321160
5312,309063
7670,248426
5318,335970
6967,342896
9388,248379
6504,330037
9883,257447
2347,355594
7513,372113
6646,301729
9190,156220
5885,280617
10127,367493
2607,352187
4790,353533
4941,382581
10783,318553
8750,361745
3027,314837
3043,376426
335,302946
8605,387845
8366,375989
3392,373480
3393,376257
3467,418693
3517,415396
8126,424661
11106,400610
5056,345938
10807,264760
3798,363056
4046,345914
5517,460846
6153,464207
11110,403667
9394,451939
4176,396777
8232,432641
4218,411011
4334,427253
6364,438424
4443,457193
7165,494264
7301,308181
10221,432507
5102,472310
6692,520594
9668,513606
10168,474381
7960,215248
7965,197999
11055,381790
10769,499346
9246,451500
9248,369779
7808,409137
800,159151
923,156284
4934,258096
7562,267793
1646,290864
1672,229328
6599,312797
632,272878
6261,264085
8331,337879
1926,250219
4781,336211
6217,347968
5581,286256
7147,323149
2491,354216
2738,239367
10815,367416
3026,349086
6774,395800
3338,136799
3439,382653
11016,388260
3508,381289
6782,401544
10111,294098
3660,363126
3750,347882
7190,387700
3765,347413
11099,413687
7719,342472
6859,426670
7737,412280
3989,379959
4093,405446
4841,339692
620,369192
6297,421447
5190,419479
4317,465379
10963,157072
6398,473415
7035,316709
8643,419566
6920,489648
5066,429467
5853,403068
6112,406162
9268,505205
7564,227199
8986,520273
8112,447682
4660,437399
7134,210624
389,137093
6436,209504
883,174671
922,159095
9903,168767
1068,262958
8478,""
6415,123581
5747,250114
1340,252529
1436,267268
5382,171427
1685,139302
1718,284537
6824,218482
9567,173847
1910,319090
4793,342878
2045,315859
2187,338072
8929,362077
9713,329066
8446,214129
10223,345235
2543,378350
2758,369373
5944,234004
340,332567
2853,334557
9813,370687
7820,278247
9071,390353
5147,253980
3394,376234
3579,411678
3621,393263
3667,397093
6321,446048
3790,418718
8003,375898
8072,445605
3946,371743
5686,412687
8073,391700
10201,254689
7294,460135
8049,454764
8637,453289
4333,451618
4378,428401
10931,470820
9814,483400
7040,498656
5780,497713
10918,382512
4546,355196
5224,458109
10709,501960
7264,477652
5237,497362
8651,451697
5824,455839
6769,424336
10822,544402
5812,517062
231,146233
893,186992
944,192577
589,214030
1057,250766
7270,241742
5284,257093
1372,293262
1376,242452
1385,209401
1435,276844
10744,223519
6822,213831
1786,269494
8290,316310
6563,327833
4861,323027
4862,279144
10600,306543
2155,315841
6078,184608
2255,334394
9765,228198
4955,353311
2452,319152
7350,373976
7248,252067
10000,360055
2567,253020
2663,296449
8437,371647
2843,361205
2902,390358
2930,377158
2945,323372
5026,407789
3134,390437
9410,307699
9635,325428
8774,343369
8793,358353
8214,347702
3538,346714
3719,398395
6786,447236
6908,459928
4100,301016
4118,257059
6533,395726
8835,365756
169,181808
4305,441646
4323,469019
4355,434505
9413,423845
10661,369914
9148,299331
9435,455918
9802,498596
10037,368012
8415,324538
8512,433280
711,136400
4772,170039
6805,187541
588,244509
594,254904
1155,267480
6581,257874
312,304023
375,293310
40,294254
1330,214761
5576,177566
1442,214069
6333,335077
320,256040
2380,336806
6273,292177
8854,254918
5419,333596
5021,333675
2524,319888
8347,333658
9909,158951
8353,372174
8588,256771
5475,353433
10487,357837
4943,406052
7902,339079
9345,281869
3495,397981
3589,241258
105,414399
3829,392818
5971,249233
5719,433945
4274,444395
4276,399031
7443,448565
7535,421759
4440,451988
5797,454650
9990,215653
4526,377279
7045,466876
5806,490005
10435,476791
8161,500909
9247,529358
10025,411144
6073,204810
880,159932
907,226857
1005,171795
1023,173908
1179,295538
39,135397
7991,198130
10522,171357
8992,217896
1498,223202
6931,248576
1632,266537
1792,264525
10660,320430
1873,261824
8329,316744
9447,249457
5324,157544
2041,318922
2087,324308
2151,295964
9257,171759
5460,257343
11046,354625
2585,258363
2606,329682
8933,206289
6751,320910
2894,356218
5370,397003
7868,369033
3135,402672
118,324786
8802,326256
5842,440767
6192,322487
3965,433878
3986,327982
8718,253612
4059,463800
6898,374764
7468,280422
4156,369300
9967,313705
7299,449700
9372,459974
5863,474392
5773,447358
6668,440888
9803,443686
4616,472805
4657,444428
8724,226576
7078,533972
4745,380683
10858,545612
8172,176124
8709,83342
6945,210842
1050,186988
1080,242088
5275,244610
5395,308504
9318,290865
9100,191829
1801,300179
1846,128206
6562,282248
8413,121604
7144,291343
4891,58431
2534,220176
9390,368835
6985,244852
8754,258691
7838,366564
116,363676
3128,394170
3448,414977
3485,407204
10998,293487
3684,432799
3799,429662
3832,381032
7097,397549
161,374720
8631,412669
7409,370663
10105,285264
4812,394117
6298,265159
4278,395119
4329,472338
10959,333778
8152,381149
6113,496968
10031,435886
10591,500849
4632,463353
11092,355386
7076,433498
10864,539498
10095,528489
6080,180048
828,159142
859,245775
7831,182246
463,145220
1301,270005
1531,186729
1621,255343
5451,221731
1830,250653
2115,271039
7274,345931
2323,293476
7148,339339
4890,366631
2625,331354
5469,300602
2682,284135
6647,337085
2730,333663
492,356298
8744,315134
3023,362876
3107,348668
6092,411822
431,390296
3334,418772
432,410718
103,381288
3471,347870
5945,370964
3555,416211
4896,426808
3566,381075
3575,332665
6044,414392
7008,431567
7379,359029
9288,139300
3958,433092
7603,467250
9347,323271
8824,458947
8541,309787
8022,421632
11000,426433
7326,434757
8671,296299
6122,470317
4875,260513
10559,384500
8911,496527
5399,495036
390,209274
5291,183910
6588,256347
1574,159652
6084,217389
6968,337073
10900,207850
6033,252773
2185,338273
2300,292035
7766,297466
6271,337012
6637,362886
7204,353610
3132,373200
3141,368942
8775,383256
8872,361403
3554,381008
9679,179105
9699,408219
8136,445727
4070,433067
10395,215037
10717,479309
6873,474498
10178,455479
10259,358521
4492,490818
9846,331735
5068,351286
7047,340601
4626,446130
8990,501689
5871,505904
6696,410207
9021,368182
8586,485296
671,60281
724,113148
385,129670
394,211233
8689,163875
61,137106
5585,212231
1015,137698
396,161056
466,242090
1250,190870
1326,141058
1450,173484
1638,305091
8079,217787
1972,229582
7083,226458
5138,271395
2302,336811
7888,277934
9433,331424
2571,337960
2618,329063
7684,347064
7928,287859
155,43074
2987,337874
5894,254251
5479,339927
449,340485
6775,395925
3320,348315
5897,294651
9055,417026
7344,397552
8499,232078
8620,233208
7880,290217
4216,470458
4950,452507
9694,414711
4965,436274
5094,399231
10964,209944
6203,480210
9378,437103
8698,397586
4530,265329
10698,227493
9954,521190
6766,414523
7212,187459
9893,454693
7557,524475
7798,498914
9955,505723
10731,540189
651,87499
665,144340
222,109439
16,106646
823,174311
850,186929
6251,252147
630,238636
5112,258193
5282,278772
7661,226948
1263,250833
1384,174343
5704,300168
2281,330127
2310,264978
5464,267955
2581,379951
2675,334026
10712,191824
2733,278660
5779,369052
7154,302161
3029,401387
5866,268666
3084,356901
8361,380734
3187,381069
10526,414382
4895,377897
5633,366696
9564,352334
3454,210052
11107,427095
5445,326420
3953,453364
3993,390587
7018,384160
4033,411007
6293,424480
8636,435702
7394,230434
7654,478038
4256,419835
9827,314449
8314,324562
8025,490538
5036,456789
7116,505513
10438,438982
4531,411038
6494,409122
7591,518416
9849,494791
7959,465642
4796,119283
670,171337
0,68721
714,153738
863,118289
5109,245170
6550,201550
7332,133786
1109,221902
1145,230779
1276,184992
5285,147778
9132,182528
1382,216440
10548,299796
10093,321678
1710,261860
6660,281418
6169,249021
5963,343977
1989,289933
7675,356149
2215,323661
2261,235704
2264,281780
151,294016
95,367735
6672,370665
6005,303665
5366,357096
2856,353125
9290,176715
2911,339148
2995,369032
9514,400121
9461,287603
3180,318277
430,337641
6020,413452
3493,341443
8803,396392
3687,436339
10171,371084
10286,255552
3828,390582
9786,448763
4125,450875
4229,430214
9235,423966
10114,366784
10621,380464
10382,485153
10234,364160
10496,450179
6101,412711
9160,467618
9395,414187
11024,436369
8855,412764
5916,401133
5874,489990
9829,505262
5737,152259
5108,174188
5994,205724
309,155084
1008,276122
465,242095
9023,159667
1161,271397
10741,250608
1317,253290
1571,246127
4760,256961
1749,256021
1800,253267
4794,283489
5319,188509
10323,273651
9448,242262
9772,326723
2246,199330
2336,312831
10980,227262
2408,326874
2413,333555
6508,275269
9275,376047
10332,367536
2596,377853
8291,208431
2628,354100
7929,251626
5630,320048
6987,344593
10098,219247
10483,109752
3116,324345
5895,361705
3321,375315
8002,314946
10394,392271
9790,418378
8816,198677
9052,327909
11073,436769
7208,248747
6062,467239
8236,253702
9647,209288
6026,436459
7160,466129
10702,426578
9602,456562
9473,263132
5229,469284
6727,467867
10881,317219
5103,400155
4733,486101
10339,542067
9610,397355
743,146227
936,203217
966,170689
10898,202238
1047,176403
1281,252178
84,308571
6327,281298
5958,231401
6074,240704
8202,205466
1794,222936
1802,245527
1980,283701
2200,306745
2578,263341
2610,378779
2791,348025
2885,330916
6316,245913
2982,278154
2996,346641
3153,381034
3492,423093
9066,425841
3784,428687
3820,415665
3831,386172
3877,339158
3906,408381
3995,367966
7066,438081
7690,459950
4165,429210
10106,195507
4321,453356
4356,397852
4412,438441
8183,433946
5851,451474
10624,202527
6127,290890
6030,490427
4664,337676
9783,438808
5808,489985
8678,445583
6248,142650
220,116741
803,159988
910,142573
1029,248688
1359,267573
1379,167683
1476,319074
6808,114155
1566,179150
8721,221488
1916,255798
1919,300671
1931,235208
5025,244316
2219,277190
10945,324340
9310,367596
6983,352166
2774,322746
3420,362610
10610,287281
8368,418691
6418,268771
196,126889
7811,298920
8548,421443
10374,383216
5444,394528
4254,424982
7133,370301
7632,420478
5540,406668
9441,461323
4488,412692
7309,249616
10685,353452
8979,486753
7957,443635
4665,466980
9304,361394
4739,361839
765,188761
780,109091
810,253941
979,214314
994,186935
4854,269100
9206,222772
1286,116149
1287,159100
1336,248833
1368,174645
137,284054
1538,311291
1602,137960
1677,253626
8200,221418
1950,308418
6506,205017
4785,253533
6349,360605
9493,322039
7337,258147
2645,342672
2786,333356
2804,229113
7933,280690
7934,188640
6514,44749
3445,376290
9698,382220
5634,14564
3622,389677
3681,336972
3734,354285
4031,403368
531,343668
7829,414027
4232,408514
4289,429765
9968,241656
7037,417451
8285,403608
9147,365271
5939,459630
8395,498241
10896,295662
8527,225264
6731,517792
9604,515114
10547,472921
6147,504080
10396,256346
6496,206851
717,189242
7267,177047
395,145247
7055,304850
451,170522
1534,242083
5449,228203
10755,237718
6200,320295
1798,316067
5313,332976
7357,338234
1962,339065
7261,320132
8094,296121
2456,279690
5465,374416
2546,339547
2568,303179
6171,354857
6979,382725
2704,299309
6737,392418
10757,264530
2908,348675
6375,243752
7442,302323
8167,362430
6937,291413
7975,423377
8805,254299
3645,358926
10925,289960
3682,334307
560,441728
5016,423453
7295,461054
4964,379149
10230,397511
6870,355547
9158,388092
10965,403482
622,400617
8064,469109
10381,474505
8644,407344
7473,492618
10932,471512
5220,371608
10060,444400
5954,345887
7568,518527
10763,522921
6206,508839
658,145135
174,149870
821,136850
255,152599
257,192132
131,209451
1106,211065
1491,294132
8078,322378
6601,336167
10776,274480
10840,250622
5964,347688
7272,151209
7791,248561
2242,335724
2275,328869
2328,227973
8699,167364
5778,299579
6066,293471
7153,367524
191,369557
8742,377432
2879,388440
2973,324820
3056,288504
3072,394632
9114,407455
3170,302818
3208,392091
8178,333678
3291,376565
3316,401861
6453,297814
9220,423733
8430,138820
3600,382212
3617,346681
3727,433082
10002,227970
7382,415255
10658,392882
7458,309739
3983,382589
4085,345916
5904,409617
4149,428886
4150,399504
8381,432205
7024,416530
4248,423710
6299,423612
9899,432493
7946,191735
4457,414001
9969,458991
9573,451327
7329,368304
8400,336833
5253,387413
7640,537931
11080,537681
7217,260189
647,76640
5436,169934
5607,240916
877,159037
1130,179799
373,246741
7792,258251
6952,129798
1449,238386
1452,265929
1678,283698
5452,282631
1703,309304
1841,343921
8978,323383
5620,348296
2081,288585
2121,218576
2560,364427
7281,253484
497,258489
5478,368940
6013,168057
3096,278924
8001,377516
3276,366885
10529,418979
8791,258113
10812,424182
8799,279558
3585,425591
3625,340584
3651,393517
3708,397992
3753,434724
3771,405670
5032,373569
7129,417820
3956,347760
5514,448847
5169,458506
9923,429918
11049,420346
6346,466190
8139,401139
7586,469980
6194,410284
9146,344869
4397,484936
5539,335788
5262,516503
4572,399248
11087,492257
9850,490785
6892,420634
4686,452227
10798,325602
802,193645
1048,70706
1198,234862
110,266856
1297,297596
10553,229559
1545,244562
1613,257444
6593,294991
1702,336018
1722,290504
4886,255718
8199,171755
1855,310569
1903,303857
2038,209764
2099,323366
6085,268660
2189,319995
2342,297603
2433,297789
2745,304878
6746,387252
6680,382079
3297,414642
8761,212762
3419,308423
6712,401743
7456,271495
3907,411005
10675,325111
3934,428948
3960,174374
5512,434119
10157,254866
10306,390403
9061,437073
6405,433029
8035,426471
7951,480810
10346,481264
7316,418930
6131,411053
10934,489995
5560,440471
9475,266550
6310,518516
5923,189711
5870,535692
9054,420426
10863,409547
861,243531
873,211024
924,199818
7218,206192
631,241848
1205,244563
280,164251
7117,80920
11050,254435
1380,215931
1732,290656
1992,267804
2059,291549
2074,285841
2267,211005
2341,199571
7277,328739
5348,306060
5893,284460
2459,360551
9480,320302
7579,380565
203,371645
8983,248698
424,335578
2780,342165
5735,315723
9973,188183
7729,323426
3154,287982
5896,350839
9875,406231
6776,411268
3342,333099
4944,379441
3539,241140
7005,266882
8804,369054
8810,369057
6570,388202
3981,418787
10413,298787
7767,460437
4400,437036
4407,407890
535,445571
4484,411141
9712,474626
4524,472388
6880,285592
10614,493101
10046,411612
6732,176074
4882,345940
7559,265339
750,129139
329,146015
9181,242033
1018,262391
1033,110428
1061,169298
1163,253312
4975,207774
1381,168320
10185,203264
7658,261375
1655,254023
1663,283703
1851,172457
1882,212748
2218,295799
8733,233639
2405,364067
7625,172721
2467,319089
10765,242551
5629,334531
6188,324978
8176,365375
2667,381890
2726,336011
2779,336121
2799,165463
2868,351454
8102,368596
9368,238204
5052,413052
8226,385261
3613,393695
9898,336956
3816,339846
3870,363579
6860,411518
7529,250251
5390,293768
5519,440708
4161,345317
8486,395599
4299,347629
4308,420260
4324,422128
4335,473637
4340,407201
4394,446791
5098,314606
8645,430945
4522,403261
10880,233813
9203,513648
9428,506752
9305,353408
7876,434520
5698,166879
812,110919
1121,288916
1127,246400
1139,245859
8965,274007
6000,307663
53,158852
1675,323016
1714,321030
8419,300900
6477,277594
7921,79698
1890,251671
7143,347528
10541,208242
2209,250230
6079,351694
2488,215908
5022,377206
2521,256102
9502,298923
7793,363846
10100,319396
8752,311181
2886,374473
9930,215814
3230,410199
99,329865
4806,416867
3284,356189
7000,388243
5490,369237
3543,395982
3614,381090
8611,416688
7759,213927
3833,397442
9227,450530
10681,257439
7877,431714
7017,195796
4019,406994
7573,239019
9482,452931
4164,409164
6919,468988
4271,358923
5532,445954
10260,314625
4403,422052
9000,443012
5642,422615
8531,497515
6142,485789
6311,302035
11013,459840
10534,536418
10449,486954
4752,467387
10422,532868
575,102362
673,229768
677,72525
824,212063
7832,204765
7351,197919
258,188161
7487,291155
1239,202573
333,227306
1328,302118
1616,230179
1623,255890
1690,270400
6604,200511
4938,192911
2003,291156
2014,298078
7676,323792
6619,153795
7846,288129
5461,326425
2548,217471
8603,347669
10605,250686
7370,396152
2882,362699
2898,381277
3024,361249
3101,333484
7125,342562
4958,352492
10713,416086
6018,402370
3406,419546
3459,381041
3465,422874
7817,326247
3608,357155
3686,429191
10659,429779
3786,329135
4809,449674
3940,363992
209,401246
8378,338546
5004,444902
4835,420707
5092,266985
10572,444526
4235,276500
7895,447952
4336,481675
5207,423414
9360,416574
11062,275332
11066,238712
6890,496943
4602,433623
7769,501902
5246,454283
9199,438481
9964,479718
381,82654
5043,150202
4899,215830
973,157547
268,189
6917,213417
400,265195
7179,285423
1351,268536
1422,203321
8492,285245
5302,314407
1779,261857
4832,277558
9666,320433
2105,218974
2112,296523
6932,341051
6643,360603
10905,172767
2554,334918
9910,361664
2668,371758
10284,177622
2781,355230
2962,399747
2991,390512
5377,308529
8764,392629
3351,385737
9138,170279
614,342737
8801,362884
3529,403570
3557,408159
10853,387886
11100,331485
3855,412766
3875,421471
9346,288977
4075,430834
7020,394185
9175,405535
6940,462360
4277,413857
8822,449304
8830,456213
4295,415767
443,400728
4348,390326
6720,391719
6399,313945
4454,469916
4518,437557
4538,426546
9284,471853
10108,472054
6159,411996
9010,520558
4652,517582
4678,432892
4729,405899
726,109418
229,132363
8726,239155
971,158091
974,197796
1178,244268
6184,188538
1255,232679
1305,252511
1318,174678
6230,301231
1437,214251
1444,253377
6823,260310
5751,200918
1757,214138
4761,268920
5320,251425
2090,261817
6704,280005
2124,196761
2125,306838
2295,323370
2355,157827
8869,332534
2369,214099
6641,363480
9628,222030
2622,365222
4791,224061
5075,376311
7065,238177
9011,301056
10440,242906
10292,278348
3005,364051
313,338766
10852,340248
3126,296865
3167,351242
3210,352164
10901,406970
3227,339405
6241,227266
3317,377154
3343,356895
11014,269033
3484,324263
10690,429838
3710,352205
3769,405473
10139,401689
7193,421758
7869,214256
5183,457249
4265,433808
4306,390061
7785,454825
